Revoked_ID,revoke_time,Upmsg
1507579449527461001441065540727616002868699229431561661752993649503783611796512665473335036521076914846094077390892460881465077619438407224046245135839271053932569842101422893217589218034100017076946605490757192539699221092614714541309916487243248264303622796152507891736812525771271380999609491531719209744571561879794286865415845709542534248311397616220449393929845348239736725492864061145964531892437444839765686989419904324192417947214732929531955266680603739,0.027205944061279297,"((56391188815888306380566685104867635974019586770948934329565865397491084942735704022576957849900696457995110402645449529756259000816466968033206874639440999688348239241774012148290643475336503455160325178911376632382210607913482823509052590673786169746915696812997833403739863891654265072139885221086167646026258465173002509649495240178753003072595422324866333743681304585228274070051393200805566049303814657542149862286346275619037862035798537123143688956620227, 1507579449527461001441065540727616002868699229431561661752993649503783611796512665473335036521076914846094077390892460881465077619438407224046245135839271053932569842101422893217589218034100017076946605490757192539699221092614714541309916487243248264303622796152507891736812525771271380999609491531719209744571561879794286865415845709542534248311397616220449393929845348239736725492864061145964531892437444839765686989419904324192417947214732929531955266680603739), b'\xa3\xae\xb5\xaa\xd4\xaa\xdb\x00\xd3\x91\xd9\xf7D\xa8\xce\x87i]\xacM\x8b*?\x98}\x13U\x8e\nF\x14G\xaf\xc0Y\xdc\xf2\xce\xde/]:\x0bj\xffR\x9a\xb2')"
1940861517766782022839499235251714568236686577307862212766507596202701604105131133239737060290259129653840797941016411871709849699606111927460820636804246377270930849411039236421647807461342181891892106972808832173053892551161364496345797044307114682220672244725130861007252729031678702841885843111547466447887815120492974421920969186607968742340003617407669154877556452482518971535636166000847213037508395680354440203655361242261746676312959303480986057810504453,0.018868207931518555,"((13120868417788544509752186717731048503680380589736819170691317451262469239373100039102403041737315382765056002437181019535837244662069258743923288504414360908161634994538820505122799446004329624355430188358784839872333575727576895697784124653741142379766456228447809207590076276708750006864768314147633478835984891529080537138132741128586207163135993023196821390859658179057213006063184725102003842003986373780917844781228788655486157687796758159376840574438452, 1940861517766782022839499235251714568236686577307862212766507596202701604105131133239737060290259129653840797941016411871709849699606111927460820636804246377270930849411039236421647807461342181891892106972808832173053892551161364496345797044307114682220672244725130861007252729031678702841885843111547466447887815120492974421920969186607968742340003617407669154877556452482518971535636166000847213037508395680354440203655361242261746676312959303480986057810504453), b'\xdc\x0c\xdb}\x9dY\x98\xd9\x8c\xc5\xdd$\xa9\x12_\x12\xf9$T\x9e\x15K\xc2\x88\xb2\xa8\x9d\xeax\n\xb2rLd8{6\xf7\x9b\x9c\xaa\xf0uT\x88\xc7\x90A')"
1938340448746317654728961775928734613070638780279682636162784880731984571841979923001816689844658252372296554768029917405978086168900858995732999654051364618774484755882347383905718678244447997293705135577881099979475340697297822963783678511680782590229206255481920984820814223372832808339338119935009054498358266743987021972815700709055841673824252271482683957193218629928774956848786619515630266625364071480929886819906231532379419002281137616612696052724084397,0.015049934387207031,"((8385937950937059376733003647750661045317202537676338203658021829463428394483073600867449722109205964742626346989578951788254006326803762015789892862901525783217473166260380154395067339866141142856721307221429121034332219295045409888114789926717758445758072038905590350518666153843557762801746508087690822840434539574352762386629969268591372099792547851065989460316172375599620219877292133590085093097874966056269831944876885918027691149607734572066340079921650, 1938340448746317654728961775928734613070638780279682636162784880731984571841979923001816689844658252372296554768029917405978086168900858995732999654051364618774484755882347383905718678244447997293705135577881099979475340697297822963783678511680782590229206255481920984820814223372832808339338119935009054498358266743987021972815700709055841673824252271482683957193218629928774956848786619515630266625364071480929886819906231532379419002281137616612696052724084397), b'\x1f\xbf\xb7\xfbt>A\xfclA\x85\x17]/0}\x07\xfa\x00J\xea\xf0\xac\x7f\xa59\xc2T\x8aS\xc0N\xcb\xc2\xbd\x94\x05\xadz~\x120\xf4Q\xbe\xbf\xec\x04')"
88960725410394167900852983672442730830519952982899509488220782197990675629454107679678497137338997255302300051376567331115776124764107489021659182792407468881623672883565669008009904277090184871565774253749861740687133932854540984602435547200277349227999426187336035407163706252516643862084367545691115424918936617312838327286731253518037173656388242029360977612414115075694667103776938956555727094671987589576215660029182885387639199772989246323763460656998229,0.014307737350463867,"((51233846977477332353921398124370452005177271369813768022676160858244016617795234393673529992260954995115574188667989673916963689667789100626965163024820372419423963731348018142433619611200176454412420745823728766132713860740659948310393047675800180211244820926117100161038787677703665167527640931057084298919339267631764253899087749822454065853835761120580988490433094147262789318193819719238855933184687929869482673563291480885745855602568407408493879494549547, 88960725410394167900852983672442730830519952982899509488220782197990675629454107679678497137338997255302300051376567331115776124764107489021659182792407468881623672883565669008009904277090184871565774253749861740687133932854540984602435547200277349227999426187336035407163706252516643862084367545691115424918936617312838327286731253518037173656388242029360977612414115075694667103776938956555727094671987589576215660029182885387639199772989246323763460656998229), b'F a\xce\x8bau\xe8\x91\xfc\x04=\x9b\xbdB\x19\x87V+\xaa\xc97\x0f\x81W\xc5%)\x0b\x99U<_\x96^\xcc\xd9\x1a\xb6\xb7\x1bC\x89\x04t&\x86<')"
1523649263117157613546436695821032310938423841719284546129954743450160681876746561431829575820368595251564517158035431648417616484994052167447163698726231601756471480089080027668712249705987012835162959475077991654955595690961315232032678742588461316484181323967389398879008623692701691837874476193780922136132475174095065418131785149850698621059380713393791446562710293087114523962918140042859870267508993109674809294336729829647095059511772919326328459522288569,0.020270109176635742,"((38153628371097997348477084936392313150138038424009267896974687093647924030064186614029431491781759974804209872560420290351707023982870516112588344299558452413079946089725543856939136147317679685704662888540433474571324168174239798144102126464547105028581191880162142830690209590907628651429136145495722228531671698752666781373962658053128866379450334112907993335015270771564294199844816419255458123761281611167170895913869061379040562693762969222888356977659422, 1523649263117157613546436695821032310938423841719284546129954743450160681876746561431829575820368595251564517158035431648417616484994052167447163698726231601756471480089080027668712249705987012835162959475077991654955595690961315232032678742588461316484181323967389398879008623692701691837874476193780922136132475174095065418131785149850698621059380713393791446562710293087114523962918140042859870267508993109674809294336729829647095059511772919326328459522288569), b'\xb4Kg\x83\xa7V\x13\xcd\xd6\xedw\xa8\x06\x88\x9c\xd1\x19~\x81s\x94\xcd\x16\xb3\xdeaT\x8a\x9c\xbe\x1co\x06\xe6\x02\xcc\xc7\xbdkM\xfen\x01\x9d;\xf71v')"
161328527220026474231693147984856922656356722068607029719276664494913834498292388752932006353029166974315359846871220375826569415338321337813321066458414358839192836500828632417202499814167513693219188924390130367804602515983347427520348645612942789104596157108045980381384290346123002866059016654796637653016903003408122725171938944350274295110246657452752535106116792778592745283561049028439377187730083623521462219068587069810373143009299877993126369066347577,0.025371789932250977,"((28808181142794806180404707832174764331695327910733085734059214061599005853195111454124971109457124207748196495244829311669910301708616433906203444421947014670412455223886451303632083083349936673203679828891918894897242912146030475552186318299068956928974339086112934029200236174838559699291388624227526420371521613994182875215361709821740575565461062589397972596363049090784529985464350742931741023532881721454748691220456723333367792728220790612830171232902273, 161328527220026474231693147984856922656356722068607029719276664494913834498292388752932006353029166974315359846871220375826569415338321337813321066458414358839192836500828632417202499814167513693219188924390130367804602515983347427520348645612942789104596157108045980381384290346123002866059016654796637653016903003408122725171938944350274295110246657452752535106116792778592745283561049028439377187730083623521462219068587069810373143009299877993126369066347577), b'\x12M\xf2+q\xa3\xb1e\x0e\x9a\x10\xaa\xca\x9exp\xdf\x1f\xc4&8\xba\xc2\xe5\xfb\xe8\xd5\xa0\x04^\xad(M4\xf0\xc20\xffc\x10\xc0\x13\x89\xceG\xe7=\xa7')"
175263737126727948290868220099737695925508143745731706386104729025534803124130208137016538286894970820057006354926822496449388095031888741422348432123944321739628339994669229996445354042633838517751994157410715058864379486336314594900282067275881141336153251029713212703919739224468662679312652288497831359110423201893437603334668930153521739171050797548729402678059873963126140314557087174429074526320265587869305590662361956329580009587668927465447412346334223,0.018960952758789062,"((38984563469939095555763190379688836349571456749588859351667333454403315827767058543661317957744761451958055408581356304663021302708418277784367070901157796871661861415899271597960261397341090906114419210281234695408766976409066485491957699860025482869797101557828741543809847270729727695947871870900249212367436469433074996967200353462409740852478530923711921209769877485243383859142700920440369982724952349949206180894553153320530855032164473557659522736054738, 175263737126727948290868220099737695925508143745731706386104729025534803124130208137016538286894970820057006354926822496449388095031888741422348432123944321739628339994669229996445354042633838517751994157410715058864379486336314594900282067275881141336153251029713212703919739224468662679312652288497831359110423201893437603334668930153521739171050797548729402678059873963126140314557087174429074526320265587869305590662361956329580009587668927465447412346334223), b""\x1f\x80\xc3?\xce\x07xT\x15\x9f\x18\x96\xe0\xc9\xa3\xec$\nh;1\x11w\x91\xfbpx\x02V\x19\xabj\xa3\x01\xa4\x84\x12&'q\xcb\xf4\xf7\xbb\x0eK7%"")"
94939180924844394695405069629871130787419454443116351245587096584956670924610941675569859532036561223835725643716631418737310198866533437191426984516285080496603655084410796504009899947753696367879814441826604459813829672524847602906916562740351440614847313625250594935197695157803458857312327961331938137963450093265249887555044128713626665605810147741594354179271401691603895951299181080180699882967066367533394122470848871911476284777928539316675373640833917,0.01460409164428711,"((807519509795062222547987945843384740621688028849078172856134065087399438791181020356949258762152341076844681032187888489699692735633790321430668027417115572447578503300322580658605058298558887946975880784728517787742595587760184485880600453174299193688274132479946835212187408497845991789724763935178561356912383262809916545173386565699072458978361179252027115412086033712879149935719039202579537752000890837782008799212455618341337049576599189117150688782661, 94939180924844394695405069629871130787419454443116351245587096584956670924610941675569859532036561223835725643716631418737310198866533437191426984516285080496603655084410796504009899947753696367879814441826604459813829672524847602906916562740351440614847313625250594935197695157803458857312327961331938137963450093265249887555044128713626665605810147741594354179271401691603895951299181080180699882967066367533394122470848871911476284777928539316675373640833917), b'$\xda\x8e\x9b\xde|\xcd\x02\x8bm\xd2E\x83q&\x93\xb4Mf\xa5\x94\xb1g~Iw?\x83\xa52A+\xab\xa8ly\xc8Q\xfb\\\xfb\xab\n\x0f\x16\xa5J\x17')"
466448266326128134839571363913176770357420530885274948007237664359395697051262304292769408931661004673017613501301560078544600379497933192696482959885148041817009403295817401613392210390756106630976292641115728637120670109529945155880614258157919024233820340710171288845570045194861483733381729445232038884982015215769907300345796881886920002572556904200310583402324940215194777565681138790651273752357223810829520533278745006042185311350749762218064120561167419,0.014599800109863281,"((25759703970994571993130156941491619200705279111111618092717803051883378582214006069663093276972464914909545285932022248056700576855823256129831384320295730414962435464071461459612916213459908420982819740434460471689748492554748094052253701676898844886287232864087381777798009161358534655462544504710633865067705671455769279189481383139396334629096015228725046774139354423679703921268689057462789366784353605044755243240499610248433595832797416219214302533480483, 466448266326128134839571363913176770357420530885274948007237664359395697051262304292769408931661004673017613501301560078544600379497933192696482959885148041817009403295817401613392210390756106630976292641115728637120670109529945155880614258157919024233820340710171288845570045194861483733381729445232038884982015215769907300345796881886920002572556904200310583402324940215194777565681138790651273752357223810829520533278745006042185311350749762218064120561167419), b'\xb2\xc3w\x85\xd7\xcb*\xf6\xa0\xb4\xbbXW\x90\xc6+\xca5U\xe1\x87\xd4\xf7^\xbc\xcb\x0fhL4\x1c\x12\x95w|\x8e\xcb\x90\x83u\x0e\xb4\xab\x7f\x84\x84\xedS')"
320375741886393809891724958613289272802947295739408465487860204744792734706198110649700003846462981648373343691895035893735895842225611246446455323347373327180756994527742178942195904588052919985727568971111482152087200186512403694726315040237787955518972948483157820903130362520754919765216742705478401759672548492632144429388446567438344430913536077887549076631536254452086447975577387012210005885763225359988235924538888863058646413029704558241536988390719837,0.015130996704101562,"((2902090892738282339491316049478441039600301151829101456257654270835168756938354421128785365526969427340700640758688974286901065584688293360628237774047738152029778925746195078190395257579542777091119281825417110948454732747963416000885589439061478020739829030837870777205584791555846952961745124122527329669211983090902288087842554644149335530794269605037786782951928702342470503596308395412194503516847293264827669464597879539524947957470827651306359651002041, 320375741886393809891724958613289272802947295739408465487860204744792734706198110649700003846462981648373343691895035893735895842225611246446455323347373327180756994527742178942195904588052919985727568971111482152087200186512403694726315040237787955518972948483157820903130362520754919765216742705478401759672548492632144429388446567438344430913536077887549076631536254452086447975577387012210005885763225359988235924538888863058646413029704558241536988390719837), b'\xc0\x06\xfe\x04.\xb7+BnrB]\x9e\xa9\xba\xa5\x87\x1b\xeb\x9d\xe2\xa6\x0b\x13^\xae%\xe5\xb0z\x0c2\x83\x94\xce\xac\xb6\xd1\x13x\xdbY""o\xe9\x9a\xb6\xa7')"
791690574470809185414796020824225723359636659521760428226763165274262609614976348838261180710771277284753321358262018500170260609113323569556200586912183791486028435223337862297659057688787835108388482237567680059219457321988693384733124265632510498243252323187373533234402693145587748707572883903698496685715733096164076623993826971736155414885084388996829301169657896136114338361203896475325344411395955094707788347615626155392121065255224402173150981439745753,0.028968095779418945,"((62716907740064899186869611020553449843495951341777358735246750720043615010080317362953913536137690414953945385431698213458763904067485793606526933808218272086261776366655513690515110080757887527973233064772934959144718479664214238535696794445042491348069203399664802239886418074399255621080623426481896542023824434345758991178835005766609378300574848346454419581175019850897638330970620917326139206184593819313147922788647993678809729696834446984738302745859801, 791690574470809185414796020824225723359636659521760428226763165274262609614976348838261180710771277284753321358262018500170260609113323569556200586912183791486028435223337862297659057688787835108388482237567680059219457321988693384733124265632510498243252323187373533234402693145587748707572883903698496685715733096164076623993826971736155414885084388996829301169657896136114338361203896475325344411395955094707788347615626155392121065255224402173150981439745753), b'""\x1b\x1b\xb1\xbb\xab\'i\xa5\xd1\x19G\xb2\x1c8\x89z\xc7\x9bN\x80\x170\xda\x7f\x11p/\x11v\x91\x9d\xbf\x06m\x85C/\xbd\xc9q\xd6QTskZM')"
1406270229122711402651108527780760374700929294875765400490811981979505363432187998712849680499450199076975856308845644929908860327613208632153971045270347028765448730773082969558056770486047189767019745050782928264499351344237188252896930869206398881332550627244567248055314554780228400011343190050509055620736746303189298284947291223295107830474156885105252535043327266951355460673328197422010772058810856835105916162803756136322065636268774846389292612547926937,0.02048206329345703,"((52412816774860284278213966893342613846415844419239459531857576233178888805851366616266236699107656932470609463975046529053761838859059140878174915171215965968121652351608957958845517672413414736916872460940889289773422910633280669238492030148660977203623263981462601245238225477161922894670044403038266927394244754594636018271861382709253010892194654000835970905403419927873846904232701907171589108700230964522173873718654088698582577000930560685543822319159439, 1406270229122711402651108527780760374700929294875765400490811981979505363432187998712849680499450199076975856308845644929908860327613208632153971045270347028765448730773082969558056770486047189767019745050782928264499351344237188252896930869206398881332550627244567248055314554780228400011343190050509055620736746303189298284947291223295107830474156885105252535043327266951355460673328197422010772058810856835105916162803756136322065636268774846389292612547926937), b' Q.\x11\xdb\xee\xa6\x18\x14\xc7\x12\xacS@\xb5b\x07\xd0R\x01qN\xb1eX\x083-\xbdx\xed\xe1[\xe8\x84\x99q\x80\x99\x04\xbf7\x1e3\x10<\xdez')"
1546787563749664079372569177550550505803212576119364664247071363943862516378875573576817932811937602695999874463618604440474861427835948483801962720384950517205954663659759630941297004645346913192452185200952862981790051375580500794147153883626368536652562121733430200929871376725642141945536325142842011166638012896454385933310018249811153173974474458942058165999859684371186219215109969287978171547518508264826394526730887857295609183848503900481060638597625623,0.01441192626953125,"((49310295102649740030137625246627841838441748256568801556367309141928571086189407261070704104614731734309988616493341547483359229578533659122565406097275538762372519176047155132526338026510565887682017519729035435563745518563680548495609828412792124119913767752553790782804459726298721585842934293627938444424826877210474198769868730870749789203114994249403754078196964223615342436333892187478482735481923225245539247825744065801138373547544759991489946937868457, 1546787563749664079372569177550550505803212576119364664247071363943862516378875573576817932811937602695999874463618604440474861427835948483801962720384950517205954663659759630941297004645346913192452185200952862981790051375580500794147153883626368536652562121733430200929871376725642141945536325142842011166638012896454385933310018249811153173974474458942058165999859684371186219215109969287978171547518508264826394526730887857295609183848503900481060638597625623), b'#\x8a\xb5\x81!!\r\xd0\xea\xe4\x00F\xf5\xfat\x0eql\xc8\x8a\xac\x97P\t\x8a\x12\tO\x8dJ)\x99}\xc2\x00\x10|/\x9f\xf4\xbcxk\x82\xb1*e\x88')"
1123226022663553775593697944303264973842675280609214621100521587247716801030593924235950630759476871804430359302454239509919447116226979656978165541539265402292441460053764956110747135466352898390744799879814325798776449689344533913860964082267590954703694285172302491902041394271322254500024991464805678126749157705255733512633068019448565151806853228722954397900689097085178721884637586453666873351447392429171846267520479360048015137590795962072382294133557667,0.01450490951538086,"((52468834208553835268946647303100195705811322704590221003933055260848461148630704175090769563099520793093182783744782703817323064279780433332059718889836865160370594752616445780333458559867886360261633590645879974851289447614003577697127974479163552788770501241580546378659026889616660987547441260472540894959099687160323282682633039404420576522094058324341671853176871792703378494298908339458172370388085439207439685758710127980698489223970596743667662451355813, 1123226022663553775593697944303264973842675280609214621100521587247716801030593924235950630759476871804430359302454239509919447116226979656978165541539265402292441460053764956110747135466352898390744799879814325798776449689344533913860964082267590954703694285172302491902041394271322254500024991464805678126749157705255733512633068019448565151806853228722954397900689097085178721884637586453666873351447392429171846267520479360048015137590795962072382294133557667), b""{\x14\xb9\xa1\xd6X\x074\\\x0cZ\xb4\xeb\xeai\xed\x9d\x1c\xa0\x04K\x95\xac\xdb0\x93gx\xd6\xef9E*\xb3\x0b0\x0f'\xf4_G\xf6\x92N\xd7\x80\x12?"")"
500963145318473742446527356311137213008921099482894886718969201464016941134524514712779956828768774870239745741526279727731218480866044076839618816248128101079203432074590122368785634935297487647456627299515376352954343954574246928587740048427719130322630624282924934686190165366317111744227661962486818693227028406723889340920006554537134092166161044814875180865103607958928231467024282226715684044970584440622532038525279832338693433993394784994076999254878301,0.014279842376708984,"((54054613606831133031757324753495103628900434192736155970518053550539530726677391133142670435899725648021252556173570574649282252646668859802667878896146051494443823628089201711543988174003013618679897253799315785874196912064638345434190269569543852301434971176936350303484625045168556778264161850036949189637066246169485956363269636267920365691305106667509949872147010629631480148117609178954587158364419489965549745152075306960567417027706187260519888332362409, 500963145318473742446527356311137213008921099482894886718969201464016941134524514712779956828768774870239745741526279727731218480866044076839618816248128101079203432074590122368785634935297487647456627299515376352954343954574246928587740048427719130322630624282924934686190165366317111744227661962486818693227028406723889340920006554537134092166161044814875180865103607958928231467024282226715684044970584440622532038525279832338693433993394784994076999254878301), b'\xd8\xefI+\xf4\xbe\xfe\x8ay\x1e\x15\xedr\x1fq,{\xfd2}Z\xc7N{\x96\xb2WA\x87\\T\x7fz\x86\xe3\x8c\xaflti\x0f\xde.cy\x8eoY')"
802399967263576594307967351634586409487562482508756256238328625402333457037333591954983719181589079723948996762836801920198216113673121152108267395891069866007783212023436910543373249351440016946417643993955089990571758514432518972861029767079574058214679627446141366144911197866816238225079882039391431171597950436098795897517492011574871440800816990906356825574665186365225824687625067112806104478299088943523936558087539600275046987790653686539446086144110577,0.03565025329589844,"((21165198348571479343201350116276459643769166463963879774026485830083400325010065765915951246881909577436283597978714714007265911638952282793639931350629091989260526662332710735444091854212497354821682925436882623480236702145289353499895893434179415751176225184060654079999664905344987520809608236811047640369857681981056459093512627668606844824405090766579238108767729281601008370404831427782732126558858987379866713602606081836950019155308243096169286876384644, 802399967263576594307967351634586409487562482508756256238328625402333457037333591954983719181589079723948996762836801920198216113673121152108267395891069866007783212023436910543373249351440016946417643993955089990571758514432518972861029767079574058214679627446141366144911197866816238225079882039391431171597950436098795897517492011574871440800816990906356825574665186365225824687625067112806104478299088943523936558087539600275046987790653686539446086144110577), b'l\x1f={\xcf\xe2\xb9\xdeh\xaa\xb1se\x087\x10(\xffa\xd6FC\xa86\xd8\xd8tYeIwvY\xb1)\xf3\x1b\x0b[C\xacv\x07\x00\xf2\x8b\xa5\xdb')"
1834851884345491624202009809363057205064068149292023910411121127427282629773722498552791280035430977231748366541369323066434502591879507010038578281515249343396404675733365909507511169666346323415833644116121891774967114824184783931280902032886494646424655920613947418073938963707584902292329228778862142312615816431852280624102348164813352844346525317625291531586878823806716973645909148683003771876122820418501584079329069144310072158073090443988269307943205919,0.02023029327392578,"((55866377648127667901736460806807771092399734435054939038699528696222586704640294720758612844097660459567673928732900208691906804296785618803803415336834447817233372285380454113318232105630075240286473231865565699976056008502543653521110533332889486838154269035886092951862105221970338941574013096233498606750513725699046746441957408955819957914880918717030096431500033263462087564116945554483679268008091906258264752942113754013514348943855719259005084645049512, 1834851884345491624202009809363057205064068149292023910411121127427282629773722498552791280035430977231748366541369323066434502591879507010038578281515249343396404675733365909507511169666346323415833644116121891774967114824184783931280902032886494646424655920613947418073938963707584902292329228778862142312615816431852280624102348164813352844346525317625291531586878823806716973645909148683003771876122820418501584079329069144310072158073090443988269307943205919), b'8\x91\x1a\x89\xb36b\xbc}L\xc8\xa9U\xb5\x1aH\x08<6\x1c7\x99h7\x94\x91C[\xc0\xf8\x13\xa7v\x86k!\xfb7\xbc\x8a\xeb,\x87k\xdf*\xc8\x19')"
1922487191771773744034581547337056366627676472316052446105435959687928531819342982573053777377577773215356709735932306559588534351079190573255499972792591351858609391920451021291798590634282564698573987322770495791099971356741254637143303387656233608622556048548969946664657142491547677839758411950211515472455424649155864509480314952991502959615400832090489047026845651630608875030254213401981272633406855794871999471442900809596767674307887533583698212612956057,0.014538049697875977,"((17333805230953403230850374479390208834287037943356174974438305089568732481103418911515461049927120800063218480268249585669631531509508775942701395398124180101635552662837670852022037291809704066771583488239314244032739096062001927709739053705645963359208631360220504692029252953032609836811836134536414890635600645765341178922786207095347146614778271179936991642237280998178053144778788199708623309114902345279765671776761699994368623400717323709319828809770143, 1922487191771773744034581547337056366627676472316052446105435959687928531819342982573053777377577773215356709735932306559588534351079190573255499972792591351858609391920451021291798590634282564698573987322770495791099971356741254637143303387656233608622556048548969946664657142491547677839758411950211515472455424649155864509480314952991502959615400832090489047026845651630608875030254213401981272633406855794871999471442900809596767674307887533583698212612956057), b""\x8dj\xb0\xcf\x18\xd4[&\x8f\xe7wC\xe6\x1e;]\x1cbe\xbd\xf7'\xf1\xc6\x12\x9a\xea\xc8\xa3:\xd9\xfc\x12p\xf9\xe6\xd6\xe9\x0f\xc8j\xf7]<\x0f!\xc9a"")"
436862210496019127279288263563615779428231059453801056096721237999343495783358128155580694388007307386536440980965038712127215493357878272233683769325348902234239918982264805299805616319171976498608067335201743468138710631238466239826419552537262613788449362449136142847055821673477817793903580054877937829092398929359838352058890607215510040562758783891560698311230623977566931288402716325516741900801875387720433370459724443770160761223642279986272260490744397,0.014451026916503906,"((62118641530056213876888637004572046902352172523003413262154736975837291423081055794954387331877571050488099133494658599544239639878876064931843723264332502268794049132818733760323839894475524817495346491476387347183156433286542332473671696020229467289211815471326510869524232953493255906273403905355712963012892778534764394527553541439604282448010305569854577082411154322566088851577570670571830121205120223473893509370875893424003683264265006820100514375478207, 436862210496019127279288263563615779428231059453801056096721237999343495783358128155580694388007307386536440980965038712127215493357878272233683769325348902234239918982264805299805616319171976498608067335201743468138710631238466239826419552537262613788449362449136142847055821673477817793903580054877937829092398929359838352058890607215510040562758783891560698311230623977566931288402716325516741900801875387720433370459724443770160761223642279986272260490744397), b'l\xe0`\xe3\x8f\xa3\xf8\xcdA\x8c\xc3\xabK\xe7\xd8\x15^Ej\xe1X\xc9\rp\xeaj\xb4\x9b\xaf5\xd8\xd28T\x064\xef\xe7q\xf9_\xb6\xa8\x98k\x9e\x07\xfa')"
2008857999484827589961222027961462519652545436220832570430303328409283575516336766999198662221916146955528280326267250284826304703726353391349808101289978800628372828180725763666547032344472053980131488064149965876612261422232493348095455935495677127247934897216888881385363202251698858601624151814311528958254774747183824025601910944942951277598871333283106708188139182438071537435261167409926675728436767801130815422133398937404028082491045484163113463071329437,0.014395952224731445,"((7791430773432233284265679327976945036378175512862841100683312252041411121819929247137124620312161313287518472284323880158986087193724458330259595541118478664624061949475034791075408273797694193551966364765189794101203460700450115011256538889361662978983053438261351386300693805470714134754623054874653307208148509785444416704022629980696054889996195334722659249772439555385799320484904806501392878582360160024107232668893699979387520110663909339853807992108388, 2008857999484827589961222027961462519652545436220832570430303328409283575516336766999198662221916146955528280326267250284826304703726353391349808101289978800628372828180725763666547032344472053980131488064149965876612261422232493348095455935495677127247934897216888881385363202251698858601624151814311528958254774747183824025601910944942951277598871333283106708188139182438071537435261167409926675728436767801130815422133398937404028082491045484163113463071329437), b'n\x05o\n\x83\xfb\x11\xd7MN\xdbr\x85f\x03\xc5w^\xbc\x8f\x807\xbc\xc2.!>\xd0\xad\xc5\xfb\xb3A\xe0\x1fS""\x88\xb5\xa2)7PF\xc1*\xbdM')"
752997718442570362224565858944096911690937499116021116017654178080270205915976076477800190769559077156455637387055092273155632704087482892777980042084299781755764332403043834241208943960851479970648539383359693618417800145353821350215319585345902984749280997090360533951901684611250631925590790940051563495587144985022935066508369491738321434714883993184234614115515935943508064304252013699573281588851389911384972987351503514615416513733994533974666632494667099,0.02692723274230957,"((53681115390024313279752710483878615173652427551332683817685138955935346983322543646643688963299850932763157506469142467833965169145339191631311182454894434572388488515582509028638173576037103269710985882104133540262885688829916073337770165912245411474287852397132282578403737391378685044199919896504918842595284259139212127217906008440394519877276332356461258086927983777378601158741836054066036309257634906596452951354099143310834262080837450792579674464996277, 752997718442570362224565858944096911690937499116021116017654178080270205915976076477800190769559077156455637387055092273155632704087482892777980042084299781755764332403043834241208943960851479970648539383359693618417800145353821350215319585345902984749280997090360533951901684611250631925590790940051563495587144985022935066508369491738321434714883993184234614115515935943508064304252013699573281588851389911384972987351503514615416513733994533974666632494667099), b'\x8b\xd3\xf9\x10oo\xbf\xc3\xeb(i\xdf\xff\x8d\x07\xbe\x0b\x14A\xe3#\xd12\x05Oi\x17\x15\x08\x96\xf2qH\xbb\xe0\xd7\x91\xf0\xdem\xab\xcf<\xe3\xb7{\xc5\x10')"
827863235426814428008309085981383420851502487401276995571198597564674908817119010701920668491281837424545210259293666035185436855591801625891586654903589691546677196717531122691560221099793790401042812568583294062413889707433480499530528253781312015505342449820973989118275448430555481041070805292398435530689360595566815345007251890496304394095060412964549457022224744395836440151678112102979735164078188535585669763266058560161751187602838306191678866560528941,0.02412104606628418,"((2531625338286183086708617972934271554746770596178076852847946952379752562407783151014530992181437519131088566225623782368558828811992964722567809184639815497649829754379413881983690138405777900127257307222802621134566366672971706165169841629927083726081807650041603578387581440191447903207544644644073504353974372874886332171571307244528413315325719600297491286973886978717748437513370268538479088100329230666868497069178608962953047500511704995193264221019619, 827863235426814428008309085981383420851502487401276995571198597564674908817119010701920668491281837424545210259293666035185436855591801625891586654903589691546677196717531122691560221099793790401042812568583294062413889707433480499530528253781312015505342449820973989118275448430555481041070805292398435530689360595566815345007251890496304394095060412964549457022224744395836440151678112102979735164078188535585669763266058560161751187602838306191678866560528941), b'\xc5\xfd9\xf6\xa9p\xea)7\xad\x83\x93\xb1\xb2\xb1\x80\x14\xbdm\xdc\x1e \x04\xea\xd3bOy\xc2\x00\xb5\x89^<F\xa9dlC\x81\x8eG\x8c\xe3\xfd\xe7\xa6d')"
2166517454365959923266617532106499788114246868189056033581071232329933428550683666446642547508580047651965180443629938900691022039124726137667320697603755369485186259519166872530057738373565385401560539836807584804569205733115046825375503258654457865879915988499011164813064142338597961043950204594725526291950952595998904861826086407659749691742914132266992100181908511226793628220563852174923317868706070623580105104652261969015689298286011126439986189991929321,0.016401052474975586,"((33238384618694400392235331621178039645248297479095334066265997985900444986545774682153372185130375953544600380272716684876645307477063805434666431574058505680104075563411487831305834317857025484445950865204058606787238840205604988403339802583447438101461424980057104893664426272328723442104498366058358364541721292120293491356814938511298893188631536479625197427196698706270241526031838508909072462533384864505216910647487822278348261311151599708519399908931971, 2166517454365959923266617532106499788114246868189056033581071232329933428550683666446642547508580047651965180443629938900691022039124726137667320697603755369485186259519166872530057738373565385401560539836807584804569205733115046825375503258654457865879915988499011164813064142338597961043950204594725526291950952595998904861826086407659749691742914132266992100181908511226793628220563852174923317868706070623580105104652261969015689298286011126439986189991929321), b'\x902\xcb\xe2Wx""\'\xe4\x8aaW\x83\'\xdd\xa75\xa0\xf2\x05\x8d\x1c$V\x9a]F\xd5GTl\xcc4\xfeh\xf0\x83]\x9b\xecePd\xeb\xf5e\x8c\xfd')"
